start_time,end_time,meanBytes,minBytes,maxBytes,medAbsDev,skewLength,kurtosisLength,q10,q20,q30,q40,q50,q60,q70,q80,q90,spanOfGroup,meanTBP,varTBP,medianTBP,kurtosisTBP,skewTBP,network_to,network_from,network_both,network_to_external,network_local,anonymous_source_destination,device,state
1556424088.525594,1556424124.2683399,277.03125,54,1427,207.56431059078426,3.528082632755744,12.954354444151571,112.0,132.0,136.0,164.0,308.0,310.0,312.0,313.20000000000005,316.0,35.742745876312256,0.02911301458333333,0.0011377582755430612,0.016579999999999998,3.5915784459880724,1.5633601270099218,0,0,0,960,0,0,cloudcam,android_wan_watch
1556424088.525576,1556424124.2683399,281.74895833333335,54,1427,22.239033277584028,3.495679537201055,12.510174672089008,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,35.74276375770569,0.029926436458333334,0.0012481122556393367,0.017637,6.301849431103227,1.8611142021326101,0,0,0,960,0,0,cloudcam,android_wan_watch
1556424088.525594,1556424124.2683399,262.15833333333336,54,1428,17.791226622067224,4.084727400689294,19.184951385443433,126.0,132.0,136.0,164.0,308.0,310.0,312.0,313.0,317.0,35.742745876312256,0.029880216666666667,0.001276849855145916,0.016377,5.993698781303218,1.8914029581218226,0,0,0,960,0,0,cloudcam,android_wan_watch
1556423790.3374908,1556423826.93846,286.56045081967216,54,1423,17.791226622067224,3.2481677240856253,10.668244229903706,126.0,132.0,140.0,164.0,309.0,311.0,313.0,315.0,319.0,36.600969314575195,0.029630343237704918,0.0011740884522625798,0.01805,5.216765314925491,1.7335380947110313,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.380585,1556423827.070038,256.63831967213116,54,1422,129.72769411924017,3.8997673725299085,18.357994922951498,124.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,36.689453125,0.03153448053278689,0.0012497655800119284,0.0229285,7.073656946920474,1.967092049095257,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.386568,1556423827.070038,273.9016393442623,54,1423,209.04691280928986,3.4126216630896256,12.409978392728965,128.0,132.0,140.0,164.0,308.0,310.0,313.0,314.0,318.0,36.683470010757446,0.02975964549180328,0.0011300841365306053,0.019415,4.6490016614128145,1.7039870808101676,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.3374908,1556423827.051553,276.13729508196724,54,1423,19.273828840572826,3.440766402155139,12.73700719011483,122.0,132.0,140.0,164.0,308.0,311.0,313.0,315.0,318.0,36.714062213897705,0.03123629508196721,0.0012021498763497604,0.020312,4.913467146227587,1.6642809772924392,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.380585,1556423827.070038,279.3657786885246,54,1423,201.63390171676187,3.3000418513813625,11.375203190993533,128.0,132.0,140.0,164.0,308.0,310.0,313.0,315.0,318.0,36.689453125,0.030778665983606554,0.0011080273394801134,0.020234000000000002,1.8427404026685572,1.2405538238026543,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.380585,1556423827.070038,273.109631147541,54,1422,207.56431059078426,3.460602529436205,12.592998242211262,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,36.689453125,0.030708817622950822,0.0011419553307482429,0.0202,5.160059810254181,1.6627151740977122,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.3374908,1556423827.070038,256.30737704918033,54,1423,198.66869727975066,3.8913862972687947,17.89829122213374,122.0,132.0,140.0,160.0,308.0,310.0,312.0,314.0,317.0,36.73254728317261,0.03121393442622951,0.0011975300315546702,0.0202875,6.723161619934158,1.8545318712728402,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.3374908,1556423827.070038,279.06454918032784,54,1423,207.56431059078426,3.303735456557372,11.090204345746272,122.0,132.0,140.0,164.0,308.0,310.0,312.0,315.0,317.0,36.73254728317261,0.028135753073770493,0.0011197611349451188,0.015047,6.315788851352226,1.8494852334619418,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.3374908,1556423827.070038,282.2172131147541,54,1423,32.61724880712324,3.3462983936051454,11.554252168167372,128.0,132.0,140.0,164.0,308.0,311.0,312.5,314.0,318.0,36.73254728317261,0.030030506147540985,0.00110198946705227,0.018367,3.6953846215360526,1.4943514057042349,0,0,0,976,0,0,cloudcam,android_wan_watch
1556423790.380585,1556423827.070038,263.9077868852459,54,1420,19.273828840572826,3.7779219714932273,16.26507011117593,128.0,132.0,140.0,164.0,308.0,311.0,312.0,315.0,317.0,36.689453125,0.029479326844262292,0.0010425108783617813,0.019515,1.692290983227899,1.2997706744221698,0,0,0,976,0,0,cloudcam,android_wan_watch
1556424348.8541741,1556424385.5708601,268.7621951219512,54,1429,206.08170837227868,3.758385863929966,15.191272990167022,122.0,128.0,140.0,156.80000000000018,307.0,310.0,312.0,314.0,316.0,36.71668601036072,0.030292000000000003,0.0013708194277232961,0.016378,16.06764735650998,2.69640181260184,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.8541741,1556424385.5708601,257.0894308943089,54,1429,210.52951502779547,4.025117934059125,18.57042556859428,120.60000000000002,128.0,136.0,144.0,306.0,310.0,312.0,313.0,316.0,36.71668601036072,0.028961944105691056,0.0012076815966041974,0.01692,17.80763715023216,2.6839148055874302,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.8541741,1556424385.202698,266.5731707317073,54,1429,24.462936605342435,3.79081581977395,16.13625650505104,112.0,128.0,136.0,164.0,308.0,310.0,312.0,314.0,317.0,36.34852385520935,0.029065531504065042,0.001134177654534103,0.016763,5.214233367247136,1.6798157690045883,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.8541741,1556424385.5708601,271.7957317073171,54,1429,207.56431059078426,3.661359375449276,14.177184326985262,122.0,128.0,140.0,162.4000000000001,308.0,310.0,312.0,314.0,317.0,36.71668601036072,0.030697645325203252,0.0013626123222128367,0.017072999999999998,16.002994130895615,2.6201875166615225,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.854194,1556424385.5708601,262.2205284552846,54,1429,210.52951502779547,3.8578797936318603,16.506909167364775,122.0,128.0,136.0,142.0,306.0,310.0,312.0,314.0,316.0,36.71666622161865,0.0323194512195122,0.0014323685013058582,0.019425,13.451616172618074,2.531264852641971,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.899337,1556424385.5708601,264.0325203252033,54,1430,207.56431059078426,3.8876790745396983,16.796525004306563,122.0,128.0,136.0,156.0,308.0,310.0,312.0,314.0,317.0,36.671523094177246,0.028417377032520327,0.0013345260707315575,0.0138645,19.799547716095564,3.0227677273648856,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.8993242,1556424385.5708601,270.4420731707317,54,1429,211.27081613704829,3.67203154862394,14.363511150852162,122.0,128.0,136.0,152.0,306.5,310.0,312.0,313.0,316.0,36.67153596878052,0.031216083333333332,0.0013765685206603936,0.018287,15.815550189919382,2.621286358299691,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.8541741,1556424385.5708601,261.8821138211382,54,1426,54.856282084707274,4.0068096038513925,18.395294252576424,128.0,128.0,140.0,164.0,308.0,310.0,312.0,314.0,316.0,36.71668601036072,0.03105140142276423,0.0015634644142384923,0.016878999999999998,20.546875520264887,3.197433879324096,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.8541741,1556424385.5708601,256.9115853658537,54,1429,212.01211724630107,4.0263905907979884,18.83491623823752,115.00000000000011,128.0,136.0,142.0,307.0,310.0,312.0,314.0,316.0,36.71668601036072,0.031143076219512195,0.001397504639887369,0.017126,13.187808290470464,2.391220249973017,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424348.9302702,1556424385.182015,266.7825203252033,54,1429,212.7534183555539,3.702370903542481,15.016213434928844,112.0,128.0,136.0,148.0,307.5,310.0,312.0,314.0,317.0,36.251744747161865,0.028838513211382113,0.0010813085897332943,0.0177725,5.847405933243234,1.7600239131039819,0,0,0,984,0,0,cloudcam,android_wan_watch
1556424906.443751,1556424942.20652,279.0752916224814,54,1429,185.32527731320025,3.554664040995822,13.087403537047468,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,318.0,35.76276898384094,0.03169706044538707,0.0010862034062925209,0.020967,0.9344428494649208,1.1011288997892867,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.4482212,1556424942.200784,275.10074231177094,54,1430,32.61724880712324,3.661459338883341,13.924252214180981,128.0,132.0,136.0,152.0,308.0,310.0,312.0,314.0,317.80000000000007,35.75256276130676,0.03080083138918346,0.0011046402464205847,0.019465,1.2187137700893196,1.208222609016508,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.4482212,1556424942.20652,297.0116648992577,54,1429,20.756431059078427,3.1888951136518737,9.680618096325073,128.0,132.0,138.39999999999986,164.0,308.0,310.0,312.0,315.0,319.0,35.75829887390137,0.028678113467656415,0.0009301492056803173,0.018487,0.9376564701027905,1.1109513332458634,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.4482212,1556424942.20652,274.93001060445386,54,1430,16.30862440356162,3.8401222696174484,15.895776549205223,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,35.75829887390137,0.03130723223753976,0.0010046011494417623,0.022249,0.3901639305954685,0.9766270346578672,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.511647,1556424942.20652,262.80805938494166,54,1429,14.82602218505602,4.113956647252321,19.811216774093488,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,316.0,35.694873094558716,0.03214181760339342,0.0010195092858775242,0.023148,0.380634609641644,0.9549084569960107,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.443751,1556424942.1414142,280.64687168610817,54,1429,17.791226622067224,3.591777871087845,13.418460860487627,128.0,132.0,140.0,164.0,308.0,310.0,311.0,314.0,318.0,35.69766306877136,0.029558841993637328,0.0009586118048656656,0.019182,-0.08374153303460474,0.9162050899700903,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.4482212,1556424942.20652,282.0625662778367,54,1429,17.791226622067224,3.556061298005104,13.05968887206128,128.0,132.0,140.0,164.0,308.0,310.0,312.0,315.0,318.0,35.75829887390137,0.030507527041357372,0.0009862656555595121,0.021448,0.543067205309216,1.0219312725942105,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.443751,1556424942.1414142,270.9130434782609,54,1429,16.30862440356162,3.9170587298484376,17.212582547129294,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,316.0,35.69766306877136,0.029450223753976667,0.0009459611623224923,0.018742,0.21035810773473385,0.9920695283116171,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.4482212,1556424942.20652,274.558854718982,54,1430,17.791226622067224,3.7545998699064325,15.0554106939599,122.0,132.0,140.0,164.0,308.0,310.0,312.0,315.0,317.0,35.75829887390137,0.029579376458112407,0.0009030426343687447,0.020936,0.5884142971931636,1.0015570082149214,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424906.443751,1556424942.1414142,264.0021208907741,54,1429,23.721635496089633,3.955275951972041,17.36914211961635,122.0,132.0,140.0,164.0,308.0,310.0,311.0,314.0,316.0,35.69766306877136,0.030199664899257687,0.0009968925907007519,0.021646,1.5342271939741448,1.1747135473673074,0,0,0,943,0,0,cloudcam,android_wan_watch
1556424499.3792899,1556424535.138168,268.1898734177215,54,1430,16.30862440356162,3.8228657146932163,16.574969307594262,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,35.758878231048584,0.031151119198312236,0.0014439896697777516,0.016892499999999998,6.151426854539272,1.9296707324848923,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.4593468,1556424535.138168,279.0981012658228,54,1430,13.343419966550417,3.6546994034438662,14.604191817812737,128.0,132.0,140.0,164.0,309.0,311.0,312.0,314.0,317.0,35.678821325302124,0.02793237447257384,0.0011452417572228746,0.0134375,1.9509231264952263,1.404646540130275,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.3792899,1556424535.138168,274.92721518987344,54,1430,16.30862440356162,3.6844192432005025,14.629791796419589,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,35.758878231048584,0.028488567510548523,0.0011645857839225758,0.015676000000000002,4.242711759584712,1.6554838063333983,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.3792899,1556424535.138168,282.13713080168776,54,1430,14.82602218505602,3.5974622597571955,13.86423687542154,128.0,134.0,140.0,164.0,308.0,310.0,313.0,314.0,318.0,35.758878231048584,0.030507304852320675,0.0012919937033969355,0.0174375,5.582073591940093,1.7538817226225456,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.3792899,1556424535.138168,275.3934599156118,54,1430,22.239033277584028,3.5686509379953937,13.47052812009439,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,35.758878231048584,0.028365441983122363,0.0012328766420969474,0.015182000000000001,6.190714917213828,1.9691096234055263,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.4593468,1556424535.138168,266.3090717299578,54,1430,42.99546433666246,3.954078972109942,17.686059749892298,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.30000000000007,35.678821325302124,0.030475151898734176,0.001437305472648497,0.0161785,5.373540726790075,1.924939617927051,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.3792899,1556424535.138168,282.48839662447256,54,1430,167.53405069113302,3.4333067285287284,11.853118317442863,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,35.758878231048584,0.031129819620253164,0.0014197718115144197,0.017994,5.547626552118697,1.8950826151166917,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.474722,1556424535.08605,277.40400843881855,54,1430,185.32527731320025,3.484898172846975,12.584333244644052,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,35.611328125,0.02981524578059072,0.0011939087606692008,0.0192245,5.285257346739396,1.795912921676515,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.4960098,1556424535.138168,266.07067510548524,54,1430,206.08170837227868,3.7459118680773584,15.47228843797053,122.0,132.0,140.0,164.0,307.0,310.0,312.0,313.0,317.0,35.6421582698822,0.030224313291139244,0.0013901532504244482,0.016689000000000002,5.426651431177085,1.935925002096509,0,0,0,948,0,0,cloudcam,android_wan_watch
1556424499.3792899,1556424535.138168,283.4324894514768,54,1430,16.30862440356162,3.4458715317197104,12.173057168237097,128.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,35.758878231048584,0.03109964029535865,0.0013744479531091242,0.015914499999999998,2.734694955162401,1.5360381921530661,0,0,0,948,0,0,cloudcam,android_wan_watch
1556423865.676409,1556423902.303368,283.891,54,1431,22.98033438683683,3.3768755069162437,11.654249706447391,122.0,132.0,140.0,164.0,308.0,310.0,312.0,315.0,318.0,36.62695908546448,0.027670296,0.001213641942338723,0.01306,8.92967038136939,2.1161585506208054,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.622115,1556423902.303368,265.84,54,1431,206.08170837227868,3.7477550736979537,15.504754399964536,122.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,36.68125319480896,0.029021671,0.0012566434693681273,0.014719,8.008194128606679,2.0305260965740346,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.622115,1556423902.303368,267.922,54,1430,46.70196988292646,3.699741719776378,15.08450652551512,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,36.68125319480896,0.030064075,0.0011507359991305055,0.017269,2.303758864271378,1.4647857523106638,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.622115,1556423902.303368,257.526,54,1431,209.04691280928986,3.9690670229037233,17.960745723773094,122.0,132.0,140.0,156.0,305.0,309.0,311.0,314.0,317.0,36.68125319480896,0.029943741,0.0012352539762481671,0.015981500000000003,7.450696017669674,1.9109095458768377,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.622115,1556423902.303368,267.852,54,1431,206.08170837227868,3.667612987435839,14.540441153027665,122.0,132.0,140.0,150.4000000000001,307.0,310.0,311.0,314.0,317.0,36.68125319480896,0.029440716000000002,0.0012831951400093533,0.014195,7.369555106446775,1.956884661579343,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.6221318,1556423902.303368,265.93,54,1430,200.15129949825626,3.8500816565296248,16.27759159872625,128.0,132.0,140.0,164.0,307.0,310.0,312.0,314.0,317.0,36.681236267089844,0.030932677,0.0013897822095161872,0.016526,7.016372446118769,1.968922422734555,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.622115,1556423902.2091742,275.575,54,1431,185.32527731320025,3.5136765671816237,12.932280606543115,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,36.58705925941467,0.027558255,0.0012187542594974724,0.012972500000000001,4.080071104643681,1.8013694595414917,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.6221318,1556423902.303368,275.401,54,1424,188.29048175021146,3.511428068761682,13.069142785585335,127.80000000000001,132.0,140.0,164.0,307.0,310.0,312.0,314.0,318.0,36.681236267089844,0.029834807999999997,0.001250385373788925,0.0165685,4.654328691683906,1.8088406750365527,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.622115,1556423902.303368,275.465,54,1430,22.239033277584028,3.6495433756057523,14.208137807025572,128.0,132.0,140.0,164.0,308.0,310.4,312.0,314.0,317.1,36.68125319480896,0.029785979000000004,0.0011932547643549137,0.015879,2.731390871277042,1.489348797110529,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423865.622115,1556423902.303355,270.895,54,1431,188.29048175021146,3.6242033670510163,14.058495092341076,122.0,132.0,136.0,164.0,307.0,310.0,311.0,314.0,317.0,36.68124008178711,0.029209396999999998,0.0012865656455249158,0.013497499999999999,7.061182034437577,1.937966951387614,0,0,0,1000,0,0,cloudcam,android_wan_watch
1556423564.122763,1556423600.7131557,302.3494094488189,54,1496,65.2344976142465,3.1310733280653316,9.53053615894119,112.0,136.0,144.0,172.0,306.0,311.0,314.0,315.0,323.0,36.59039282798767,0.025927156496062993,0.0008850037362227755,0.017084000000000002,3.0691227544638835,1.5378300161719427,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.1042042,1556423600.861624,319.61614173228344,54,1496,59.30408874022408,2.831593436245188,7.272840376292741,128.0,136.0,148.0,188.0,308.0,311.0,313.0,316.0,332.5,36.75741982460022,0.029065063976377953,0.0012916655555890067,0.0189885,15.719945624942817,2.744258691942662,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.1042042,1556423600.861624,326.8513779527559,54,1484,204.59910615377308,2.623182365729611,5.754679180203619,112.0,136.0,142.0,168.0,306.0,311.0,313.0,316.0,348.0,36.75741982460022,0.029288738188976374,0.0013422459856791706,0.0186565,13.866503326709498,2.7286514014001386,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.122763,1556423600.861611,303.3937007874016,54,1496,46.70196988292646,3.1454970285731387,9.627285836946527,128.0,140.0,144.0,188.0,307.0,311.0,313.0,315.0,321.5,36.738847970962524,0.029361462598425196,0.0011136118570902252,0.0197465,3.6865855112410744,1.6557831031659933,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.210294,1556423600.861624,303.76082677165357,54,1496,202.37520282601466,2.946687383673952,8.08358923655445,112.0,132.0,140.0,164.0,304.5,310.0,313.0,315.0,323.0,36.65132999420166,0.028281993110236218,0.001223005390024583,0.016965,10.25772277038572,2.3088016356278476,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.1042042,1556423600.861624,310.39271653543307,54,1496,59.30408874022408,2.9702580603426045,8.21062192859095,122.0,136.0,142.0,172.0,308.0,311.0,313.0,315.0,323.0,36.75741982460022,0.027771774606299215,0.0012100793396959458,0.017606,12.854085685851997,2.5651946831360095,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.210294,1556423600.861624,292.621062992126,54,1470,80.8018209085553,3.2907813285000223,10.805062647061302,126.0,136.0,140.0,164.0,305.0,310.0,313.0,315.0,322.0,36.65132999420166,0.030498574803149606,0.001189803611728389,0.020337,3.075436522462894,1.5582671801952441,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.122763,1556423600.861624,313.08759842519686,54,1496,133.43419966550417,2.84855075013547,7.389619799331658,112.0,132.0,140.0,168.0,306.0,310.0,313.0,316.0,336.0,36.738861083984375,0.02927303937007874,0.0011871246187984484,0.019393,9.311076913670759,2.1140365625059196,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.1042042,1556423600.861611,295.5226377952756,54,1496,93.40393976585293,3.2163792870720305,10.040957426798478,122.0,136.0,141.0,164.0,306.0,311.0,312.0,314.0,320.0,36.75740671157837,0.028981054133858267,0.0011892200518325345,0.018501499999999997,8.381653552748217,1.9651185361184802,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556423564.122763,1556423600.798712,313.4517716535433,54,1496,86.73222978257772,2.8846648571410936,7.752780230442795,122.0,136.0,144.0,180.0,308.0,311.0,313.0,316.0,332.0,36.67594909667969,0.02974749212598425,0.0014722451608432878,0.018105,14.188691514259418,2.831035922875827,0,0,0,1016,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.963885,283.47556008146637,54,1430,201.63390171676187,3.4525213788728397,11.911758273508564,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,36.78163504600525,0.031827626272912427,0.0016612128794351092,0.015169,6.405551151844049,2.1067574376070914,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.951897,279.4012219959267,54,1430,206.08170837227868,3.4986177812534014,12.472605661347746,128.0,132.0,140.0,160.0,307.0,310.0,312.0,314.0,317.0,36.769646883010864,0.030571547861507127,0.00144779872231524,0.017639,6.596764046619384,2.0778429487353893,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.951897,270.0295315682281,54,1431,123.79728524521776,3.5883638623045204,13.261286018053667,122.0,132.0,136.0,142.0,234.5,309.0,312.0,314.0,317.0,36.769646883010864,0.02843587067209776,0.0013616004922635835,0.014221000000000001,7.24626183201053,2.2065805833670544,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.2344358,1556424347.963885,273.54684317718943,54,1430,17.049925512814422,3.7745777319519127,15.31661065478908,122.0,132.0,140.0,164.0,308.0,310.0,312.0,314.0,317.0,36.72944927215576,0.029718470468431773,0.001607189335713194,0.014123,7.562533955761609,2.3244422559342555,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.9518828,272.4847250509165,54,1431,210.52951502779547,3.676214279724186,13.979899862557573,122.0,132.0,140.0,164.0,306.0,310.0,312.0,314.0,317.0,36.7696328163147,0.02961240631364562,0.0012739636187022233,0.0158165,5.368531378909378,1.8456885724636407,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.9518828,271.4969450101833,54,1430,204.59910615377308,3.722663767966241,14.594564295844073,128.0,132.0,137.20000000000005,164.0,306.0,310.0,312.0,314.0,317.0,36.7696328163147,0.032886461303462323,0.0015807016903425376,0.0197545,5.6748871266052365,1.9322741077400627,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.963885,278.96435845213847,54,1430,17.791226622067224,3.6446586508847263,13.974795895554784,128.0,132.0,140.0,164.0,308.0,311.0,313.0,314.0,317.0,36.78163504600525,0.027807427698574336,0.0012672517511359497,0.012447,3.9306750507010095,1.7635345167438878,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.963885,281.3116089613035,54,1431,205.34040726302587,3.4763429395151784,12.141555758252904,128.0,132.0,140.0,164.0,306.5,310.0,312.0,314.0,317.0,36.78163504600525,0.026756460285132382,0.0012887800263281868,0.013188,9.767174505361453,2.5127027760374707,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.194333,1556424347.93855,277.9725050916497,54,1430,212.01211724630107,3.486140725530525,12.340778789448896,122.0,132.0,136.0,152.0,307.0,310.0,312.0,314.0,317.0,36.74421691894531,0.030275765784114055,0.001389173925050082,0.0175485,3.6056099635076118,1.715408421587801,0,0,0,982,0,0,cloudcam,android_wan_watch
1556424311.18225,1556424347.963885,277.76985743380857,54,1431,31.875947697870444,3.67197299932441,14.052516770721319,128.0,132.0,140.0,164.0,307.5,310.0,312.0,314.0,317.0,36.78163504600525,0.030002369653767822,0.0013119073637541444,0.016863,6.143963330189164,1.914652179955976,0,0,0,982,0,0,cloudcam,android_wan_watch
1556423639.655945,1556423676.432762,279.62640736949845,54,1428,29.65204437011204,3.4982963550518793,12.62954548277365,122.0,132.0,140.0,164.0,309.0,311.0,313.0,315.0,319.0,36.776816844940186,0.03051489866939611,0.0013710668252448447,0.017971,10.739438752725476,2.413151610792469,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.655945,1556423676.3356762,274.6243602865916,54,1427,17.791226622067224,3.7170471070714184,15.040338772430015,122.0,132.0,140.0,164.0,309.0,311.0,313.19999999999993,315.0,318.0,36.679731130599976,0.027780192425793243,0.0011279424363748196,0.015369,6.358586460842103,1.879805927954411,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.655945,1556423676.432762,280.76663254861825,54,1427,17.791226622067224,3.6402359407910336,13.818579482189783,128.0,132.0,140.0,164.0,309.0,311.0,313.0,315.0,319.0,36.776816844940186,0.02877251995905834,0.0012252655883851033,0.016721,11.458150368682565,2.365447047946849,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.667705,1556423676.432762,267.128966223132,54,1427,20.756431059078427,3.884191173789263,16.749942906913343,128.0,132.0,136.0,164.0,309.0,311.0,313.0,315.0,318.0,36.765056848526,0.030823798362333676,0.001399777918683686,0.017588,11.688324428314502,2.5222644848125473,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.655945,1556423676.432762,273.0051177072671,54,1428,213.49471946480668,3.6259537492971723,13.712577219519027,122.0,132.0,136.0,160.0,308.0,311.0,313.0,315.0,318.0,36.776816844940186,0.03096215046059365,0.0010901238961648384,0.021369,2.38642268249217,1.3715897188436128,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.6588979,1556423676.4081812,268.46878198567043,54,1428,19.273828840572826,3.833788644021858,16.29395397573332,122.0,132.0,136.0,164.0,309.0,311.0,313.0,315.0,318.0,36.74928331375122,0.030448578300921188,0.001206692376678545,0.017836,2.853993238943916,1.5133075673054108,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.6588979,1556423676.4081812,282.14329580348004,54,1427,209.04691280928986,3.4552962630922703,12.16218128299426,126.0,132.0,140.0,164.0,309.0,311.0,313.0,316.0,319.0,36.74928331375122,0.029502299897645856,0.0011916873060318954,0.01686,6.665945986937567,1.9307134157450112,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.655945,1556423676.432762,274.3336745138178,54,1428,20.756431059078427,3.7060616777405517,14.71572623346735,126.0,132.0,140.0,164.0,309.0,311.0,313.0,315.0,318.0,36.776816844940186,0.03001566018423746,0.0011635521919848167,0.019289,5.723949383576905,1.7610628797824697,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.6588979,1556423676.432762,283.7451381780962,54,1428,19.273828840572826,3.512790169262239,12.679501080754333,128.0,132.0,140.0,164.0,309.0,311.0,313.0,316.0,319.0,36.77386403083801,0.03025918219037871,0.0012205084209401334,0.01686,6.040693584092972,1.803368522656912,0,0,0,977,0,0,cloudcam,android_wan_watch
1556423639.6588979,1556423676.4088771,256.7625383828045,54,1427,22.239033277584028,4.222486466670432,20.99120538558143,128.0,132.0,136.0,164.0,308.0,311.0,313.0,315.0,318.0,36.74997925758362,0.030356944728761513,0.0012757890315953026,0.017588,6.406603722956902,1.9520403930475465,0,0,0,977,0,0,cloudcam,android_wan_watch
